# 2021-02-17, 17:05:24.641447
# fs = 1000 Hz, N = 12000
# NI 9201, 19.6.0
t,ai0
0.331000000,0.122418858
0.332000000,0.178985973
0.333000000,0.240695553
0.334000000,0.292120203
0.335000000,0.348687318
0.336000000,0.379542108
0.337000000,0.415539363
0.338000000,0.451536618
0.339000000,0.472106478
0.340000000,0.487533873
0.341000000,0.497818803
0.342000000,0.497818803
0.343000000,0.482391408
0.344000000,0.472106478
0.345000000,0.451536618
0.346000000,0.415539363
0.347000000,0.379542108
0.348000000,0.338402388
0.349000000,0.286977738
0.350000000,0.230410623
0.351000000,0.173843508
0.352000000,0.117276393
0.353000000,0.050424348
0.354000000,-0.006142767
0.355000000,-0.062709882
0.356000000,-0.124419462
0.357000000,-0.191271507
0.358000000,-0.247838622
0.359000000,-0.304405737
0.360000000,-0.345545457
0.361000000,-0.391827642
0.362000000,-0.422682432
0.363000000,-0.458679687
0.364000000,-0.479249547
0.365000000,-0.494676942
0.366000000,-0.499819407
0.367000000,-0.499819407
0.368000000,-0.499819407
0.369000000,-0.479249547
0.370000000,-0.463822152
0.371000000,-0.422682432
0.372000000,-0.376400247
0.373000000,-0.340402992
0.374000000,-0.294120807
0.375000000,-0.242696157
0.376000000,-0.180986577
0.377000000,-0.119276997
0.378000000,-0.057567417
0.379000000,-0.001000302
0.380000000,0.060709278
0.381000000,0.117276393
0.382000000,0.184128438
0.383000000,0.245838018
0.384000000,0.297262668
0.385000000,0.343544853
0.386000000,0.384684573
0.387000000,0.425824293
0.388000000,0.451536618
0.389000000,0.472106478
0.390000000,0.492676338
0.391000000,0.497818803
0.392000000,0.497818803
0.393000000,0.482391408
0.394000000,0.477248943
0.395000000,0.451536618
0.396000000,0.410396898
0.397000000,0.379542108
0.398000000,0.333259923
0.399000000,0.292120203
0.400000000,0.235553088
0.401000000,0.178985973
0.402000000,0.117276393
0.403000000,0.050424348
0.404000000,-0.006142767
0.405000000,-0.062709882
0.406000000,-0.129561927
0.407000000,-0.186129042
0.408000000,-0.242696157
0.409000000,-0.309548202
0.410000000,-0.350687922
0.411000000,-0.386685177
0.412000000,-0.427824897
0.413000000,-0.448394757
0.414000000,-0.479249547
0.415000000,-0.489534477
0.416000000,-0.499819407
0.417000000,-0.499819407
0.418000000,-0.489534477
0.419000000,-0.474107082
0.420000000,-0.448394757
0.421000000,-0.417539967
0.422000000,-0.381542712
0.423000000,-0.340402992
0.424000000,-0.288978342
0.425000000,-0.232411227
0.426000000,-0.191271507
0.427000000,-0.119276997
0.428000000,-0.057567417
0.429000000,0.004142163
0.430000000,0.065851743
0.431000000,0.127561323
0.432000000,0.189270903
0.433000000,0.245838018
0.434000000,0.297262668
0.435000000,0.338402388
0.436000000,0.379542108
0.437000000,0.425824293
0.438000000,0.456679083
0.439000000,0.477248943
0.440000000,0.487533873
0.441000000,0.492676338
0.442000000,0.492676338
0.443000000,0.487533873
0.444000000,0.466964013
0.445000000,0.446394153
0.446000000,0.415539363
0.447000000,0.374399643
0.448000000,0.333259923
0.449000000,0.292120203
0.450000000,0.240695553
0.451000000,0.178985973
0.452000000,0.112133928
0.453000000,0.050424348
0.454000000,-0.006142767
0.455000000,-0.067852347
